"id" "long" "lat" "order" "hole" "piece" "group" "name"
"0" 34.7414799 65.1907199 252 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.67985 65.14052 253 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.72699 65.12719 254 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.7132499 65.09306 255 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8365 65.0767799 256 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.7760699 65.05256 257 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8308899 65.0215901 258 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.80359 64.9981401 259 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9534801 65.00188 260 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.86285 64.9420199 261 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8001999 64.9792401 262 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.70917 64.9537099 263 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8439 64.9208999 264 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9251401 64.91885 265 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.94119 64.8158 266 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.0068 64.7936901 267 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.98046875 64.7942806313748 268 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.96008 64.7700101 269 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.0518 64.77005 270 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.0321901 64.71647 271 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.98046875 64.7294919591893 272 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8434499 64.68146 273 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9333799 64.69003 274 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.8964699 64.66646 275 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9463 64.62846 276 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.02558 64.66015 277 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.82882 64.51305 278 FALSE "1" "0.1" "Северо-Западный федеральный округ"
